FinancialRecordID,MonthStartDateKey,FiscalMonth,ProjectKey,CostCategory,PeriodType,BudgetAmount,ActualLaborCost,ActualMaterialCost,ActualOtherCost,ActualCostAmount,CommittedCost,ForecastToComplete,EAC,PlannedLaborHours,ActualLaborHours
FIN-000990,20250901,2025-09,20,Contractor,Forecast,23407.96,0.0,0.0,0.0,0.0,7907.78,20027.68,20027.68,159.76,0.0
FIN-000991,20250901,2025-09,20,Material,Forecast,50205.57,0.0,0.0,0.0,0.0,22159.41,48380.69,48380.69,0.0,0.0
FIN-000992,20250901,2025-09,20,Other,Forecast,27251.61,0.0,0.0,0.0,0.0,6481.95,25164.13,25164.13,0.0,0.0
FIN-000993,20251001,2025-10,20,Labor,Forecast,98681.38,0.0,0.0,0.0,0.0,28229.95,88621.87,88621.87,977.6,0.0
FIN-000994,20251001,2025-10,20,Contractor,Forecast,27796.78,0.0,0.0,0.0,0.0,10392.84,25265.76,25265.76,189.71,0.0
FIN-000995,20251001,2025-10,20,Material,Forecast,52669.36,0.0,0.0,0.0,0.0,18843.89,47787.9,47787.9,0.0,0.0
FIN-000996,20251001,2025-10,20,Other,Forecast,27556.72,0.0,0.0,0.0,0.0,7829.19,26515.67,26515.67,0.0,0.0
FIN-000997,20251101,2025-11,20,Labor,Forecast,103735.38,0.0,0.0,0.0,0.0,28184.36,94064.51,94064.51,1027.66,0.0
FIN-000998,20251101,2025-11,20,Contractor,Forecast,28597.94,0.0,0.0,0.0,0.0,10125.35,26547.24,26547.24,195.18,0.0
FIN-000999,20251101,2025-11,20,Material,Forecast,53400.82,0.0,0.0,0.0,0.0,15639.59,48391.74,48391.74,0.0,0.0
FIN-001000,20251101,2025-11,20,Other,Forecast,29029.14,0.0,0.0,0.0,0.0,3933.62,27849.61,27849.61,0.0,0.0
FIN-001001,20251201,2025-12,20,Labor,Forecast,104013.79,0.0,0.0,0.0,0.0,28167.52,92352.6,92352.6,1030.42,0.0
FIN-001002,20251201,2025-12,20,Contractor,Forecast,29461.74,0.0,0.0,0.0,0.0,9684.1,27505.57,27505.57,201.08,0.0
FIN-001003,20251201,2025-12,20,Material,Forecast,51430.76,0.0,0.0,0.0,0.0,16430.45,49215.63,49215.63,0.0,0.0
FIN-001004,20251201,2025-12,20,Other,Forecast,33014.07,0.0,0.0,0.0,0.0,3911.22,29480.72,29480.72,0.0,0.0
FIN-001005,20240501,2024-05,21,Labor,Actual,71963.97,51938.34,0.0,0.0,51938.34,0.0,0.0,51938.34,739.29,585.0
FIN-001006,20240501,2024-05,21,Contractor,Actual,16657.79,20131.58,0.0,0.0,20131.58,0.0,0.0,20131.58,113.29,162.5
FIN-001007,20240501,2024-05,21,Material,Actual,76913.99,0.0,98501.89,0.0,98501.89,0.0,0.0,98501.89,0.0,0.0
FIN-001008,20240501,2024-05,21,Other,Actual,22971.71,0.0,0.0,28958.26,28958.26,0.0,0.0,28958.26,0.0,0.0
FIN-001009,20240601,2024-06,21,Labor,Actual,97872.21,106244.43,0.0,0.0,106244.43,0.0,0.0,106244.43,1005.44,1136.5
FIN-001010,20240601,2024-06,21,Contractor,Actual,21277.24,72935.83,0.0,0.0,72935.83,0.0,0.0,72935.83,144.7,594.75
FIN-001011,20240601,2024-06,21,Material,Actual,104882.72,0.0,177775.63,0.0,177775.63,0.0,0.0,177775.63,0.0,0.0
FIN-001012,20240601,2024-06,21,Other,Actual,29455.84,0.0,0.0,36030.93,36030.93,0.0,0.0,36030.93,0.0,0.0
FIN-001013,20240701,2024-07,21,Labor,Actual,113610.37,129648.28,0.0,0.0,129648.28,0.0,0.0,129648.28,1167.12,1383.0
FIN-001014,20240701,2024-07,21,Contractor,Actual,27537.8,24283.05,0.0,0.0,24283.05,0.0,0.0,24283.05,187.28,212.0
FIN-001015,20240701,2024-07,21,Material,Actual,117776.64,0.0,171591.3,0.0,171591.3,0.0,0.0,171591.3,0.0,0.0
FIN-001016,20240701,2024-07,21,Other,Actual,32045.35,0.0,0.0,49517.67,49517.67,0.0,0.0,49517.67,0.0,0.0
FIN-001017,20240801,2024-08,21,Labor,Actual,131512.97,82889.45,0.0,0.0,82889.45,0.0,0.0,82889.45,1351.03,898.5
FIN-001018,20240801,2024-08,21,Contractor,Actual,29314.61,27054.25,0.0,0.0,27054.25,0.0,0.0,27054.25,199.36,219.0
FIN-001019,20240801,2024-08,21,Material,Actual,131400.74,0.0,192252.88,0.0,192252.88,0.0,0.0,192252.88,0.0,0.0
FIN-001020,20240801,2024-08,21,Other,Actual,37843.7,0.0,0.0,45420.94,45420.94,0.0,0.0,45420.94,0.0,0.0
FIN-001021,20240901,2024-09,21,Labor,Actual,150687.99,116971.34,0.0,0.0,116971.34,0.0,0.0,116971.34,1548.02,1278.25
FIN-001022,20240901,2024-09,21,Contractor,Actual,36054.3,44008.13,0.0,0.0,44008.13,0.0,0.0,44008.13,245.2,343.25
FIN-001023,20240901,2024-09,21,Material,Actual,139122.67,0.0,198343.86,0.0,198343.86,0.0,0.0,198343.86,0.0,0.0
FIN-001024,20240901,2024-09,21,Other,Actual,42464.89,0.0,0.0,56909.97,56909.97,0.0,0.0,56909.97,0.0,0.0
FIN-001025,20241001,2024-10,21,Labor,Actual,160121.57,79806.89,0.0,0.0,79806.89,0.0,0.0,79806.89,1644.93,913.5
FIN-001026,20241001,2024-10,21,Contractor,Actual,38709.87,26923.83,0.0,0.0,26923.83,0.0,0.0,26923.83,263.26,199.25
FIN-001027,20241001,2024-10,21,Material,Actual,136031.82,0.0,216824.63,0.0,216824.63,0.0,0.0,216824.63,0.0,0.0
FIN-001028,20241001,2024-10,21,Other,Actual,43204.76,0.0,0.0,65828.12,65828.12,0.0,0.0,65828.12,0.0,0.0
FIN-001029,20241101,2024-11,21,Labor,Actual,151611.56,46681.68,0.0,0.0,46681.68,0.0,0.0,46681.68,1557.5,492.0
FIN-001030,20241101,2024-11,21,Contractor,Actual,39511.01,7677.63,0.0,0.0,7677.63,0.0,0.0,7677.63,268.71,63.25
FIN-001031,20241101,2024-11,21,Material,Actual,142661.48,0.0,225707.37,0.0,225707.37,0.0,0.0,225707.37,0.0,0.0
FIN-001032,20241101,2024-11,21,Other,Actual,44898.07,0.0,0.0,59483.62,59483.62,0.0,0.0,59483.62,0.0,0.0
FIN-001033,20241201,2024-12,21,Labor,Actual,158356.81,73099.99,0.0,0.0,73099.99,0.0,0.0,73099.99,1626.8,799.75
FIN-001034,20241201,2024-12,21,Contractor,Actual,43248.02,16317.91,0.0,0.0,16317.91,0.0,0.0,16317.91,294.12,126.25
FIN-001035,20241201,2024-12,21,Material,Actual,131932.73,0.0,207708.77,0.0,207708.77,0.0,0.0,207708.77,0.0,0.0
FIN-001036,20241201,2024-12,21,Other,Actual,43080.32,0.0,0.0,68496.66,68496.66,0.0,0.0,68496.66,0.0,0.0
FIN-001037,20250101,2025-01,21,Labor,Actual,154370.77,75484.41,0.0,0.0,75484.41,0.0,0.0,75484.41,1585.85,813.75
FIN-001038,20250101,2025-01,21,Contractor,Actual,42351.58,8178.92,0.0,0.0,8178.92,0.0,0.0,8178.92,288.03,64.75
FIN-001039,20250101,2025-01,21,Material,Actual,127894.1,0.0,154676.08,0.0,154676.08,0.0,0.0,154676.08,0.0,0.0
FIN-001040,20250101,2025-01,21,Other,Actual,39352.68,0.0,0.0,51987.82,51987.82,0.0,0.0,51987.82,0.0,0.0
FIN-001041,20250201,2025-02,21,Labor,Actual,145144.97,69572.22,0.0,0.0,69572.22,0.0,0.0,69572.22,1491.07,739.0
FIN-001042,20250201,2025-02,21,Contractor,Actual,39053.27,17126.63,0.0,0.0,17126.63,0.0,0.0,17126.63,265.59,140.0
FIN-001043,20250201,2025-02,21,Material,Actual,118054.27,0.0,170714.15,0.0,170714.15,0.0,0.0,170714.15,0.0,0.0
FIN-001044,20250201,2025-02,21,Other,Actual,37540.5,0.0,0.0,49450.2,49450.2,0.0,0.0,49450.2,0.0,0.0
FIN-001045,20250301,2025-03,21,Labor,Actual,133873.36,69135.48,0.0,0.0,69135.48,0.0,0.0,69135.48,1375.28,759.75
FIN-001046,20250301,2025-03,21,Contractor,Actual,37699.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.39,0.0
FIN-001047,20250301,2025-03,21,Material,Actual,109219.31,0.0,175739.79,0.0,175739.79,0.0,0.0,175739.79,0.0,0.0
FIN-001048,20250301,2025-03,21,Other,Actual,32798.38,0.0,0.0,49498.63,49498.63,0.0,0.0,49498.63,0.0,0.0
FIN-001049,20250401,2025-04,21,Labor,Actual,115286.47,56587.06,0.0,0.0,56587.06,0.0,0.0,56587.06,1184.34,628.5
FIN-001050,20250401,2025-04,21,Contractor,Actual,31388.65,1777.43,0.0,0.0,1777.43,0.0,0.0,1777.43,213.47,16.25
FIN-001051,20250401,2025-04,21,Material,Actual,96165.05,0.0,118466.66,0.0,118466.66,0.0,0.0,118466.66,0.0,0.0
FIN-001052,20250401,2025-04,21,Other,Actual,28559.96,0.0,0.0,45812.04,45812.04,0.0,0.0,45812.04,0.0,0.0
FIN-001053,20250501,2025-05,21,Labor,Actual,92234.7,51936.26,0.0,0.0,51936.26,0.0,0.0,51936.26,947.53,563.25
FIN-001054,20250501,2025-05,21,Contractor,Actual,26451.68,2582.28,0.0,0.0,2582.28,0.0,0.0,2582.28,179.89,27.0
FIN-001055,20250501,2025-05,21,Material,Actual,75350.59,0.0,99315.17,0.0,99315.17,0.0,0.0,99315.17,0.0,0.0
FIN-001056,20250501,2025-05,21,Other,Actual,22518.69,0.0,0.0,29724.87,29724.87,0.0,0.0,29724.87,0.0,0.0
FIN-001057,20250601,2025-06,21,Labor,Actual,72454.96,35759.25,0.0,0.0,35759.25,0.0,0.0,35759.25,744.33,391.0
FIN-001058,20250601,2025-06,21,Contractor,Actual,24112.62,2558.78,0.0,0.0,2558.78,0.0,0.0,2558.78,163.99,27.25
FIN-001059,20250601,2025-06,21,Material,Actual,60503.06,0.0,75176.04,0.0,75176.04,0.0,0.0,75176.04,0.0,0.0
FIN-001060,20250601,2025-06,21,Other,Actual,17885.64,0.0,0.0,22771.52,22771.52,0.0,0.0,22771.52,0.0,0.0
FIN-001061,20250801,2025-08,22,Labor,Forecast,122077.6,0.0,0.0,0.0,0.0,36442.61,120879.8,120879.8,1250.76,0.0
FIN-001062,20250801,2025-08,22,Contractor,Forecast,26241.88,0.0,0.0,0.0,0.0,11112.56,28151.59,28151.59,213.36,0.0
FIN-001063,20250801,2025-08,22,Material,Forecast,78028.04,0.0,0.0,0.0,0.0,31721.66,77612.63,77612.63,0.0,0.0
FIN-001064,20250801,2025-08,22,Other,Forecast,34251.0,0.0,0.0,0.0,0.0,12054.81,36802.7,36802.7,0.0,0.0
FIN-001065,20250901,2025-09,22,Labor,Forecast,218855.59,0.0,0.0,0.0,0.0,86363.42,231419.18,231419.18,2242.31,0.0
FIN-001066,20250901,2025-09,22,Contractor,Forecast,49583.8,0.0,0.0,0.0,0.0,16452.96,49117.33,49117.33,403.14,0.0
FIN-001067,20250901,2025-09,22,Material,Forecast,128631.4,0.0,0.0,0.0,0.0,52535.95,136361.35,136361.35,0.0,0.0
FIN-001068,20250901,2025-09,22,Other,Forecast,61001.25,0.0,0.0,0.0,0.0,19523.06,61517.13,61517.13,0.0,0.0
FIN-001069,20251001,2025-10,22,Labor,Forecast,262461.44,0.0,0.0,0.0,0.0,78012.49,274859.46,274859.46,2689.08,0.0
FIN-001070,20251001,2025-10,22,Contractor,Forecast,62777.3,0.0,0.0,0.0,0.0,25547.98,61959.39,61959.39,510.41,0.0
FIN-001071,20251001,2025-10,22,Material,Forecast,137255.75,0.0,0.0,0.0,0.0,51861.5,144507.69,144507.69,0.0,0.0
FIN-001072,20251001,2025-10,22,Other,Forecast,65295.5,0.0,0.0,0.0,0.0,19823.9,68593.43,68593.43,0.0,0.0
FIN-001073,20251101,2025-11,22,Labor,Forecast,224286.73,0.0,0.0,0.0,0.0,79379.46,234191.58,234191.58,2297.96,0.0
FIN-001074,20251101,2025-11,22,Contractor,Forecast,54371.8,0.0,0.0,0.0,0.0,25921.23,55243.41,55243.41,442.07,0.0
FIN-001075,20251101,2025-11,22,Material,Forecast,103482.52,0.0,0.0,0.0,0.0,36122.96,103295.13,103295.13,0.0,0.0
FIN-001076,20251101,2025-11,22,Other,Forecast,50609.76,0.0,0.0,0.0,0.0,12771.37,53852.04,53852.04,0.0,0.0
FIN-001077,20251201,2025-12,22,Labor,Forecast,118631.52,0.0,0.0,0.0,0.0,32107.99,127249.35,127249.35,1215.45,0.0
FIN-001078,20251201,2025-12,22,Contractor,Forecast,32175.68,0.0,0.0,0.0,0.0,12074.2,34879.65,34879.65,261.6,0.0
FIN-001079,20251201,2025-12,22,Material,Forecast,51056.91,0.0,0.0,0.0,0.0,22124.86,56996.85,56996.85,0.0,0.0
FIN-001080,20251201,2025-12,22,Other,Forecast,28924.53,0.0,0.0,0.0,0.0,7243.15,28547.82,28547.82,0.0,0.0
FIN-001081,20250401,2025-04,23,Labor,Actual,57930.6,41316.51,0.0,0.0,41316.51,0.0,0.0,41316.51,688.66,467.5
FIN-001082,20250401,2025-04,23,Contractor,Actual,16564.62,3718.0,0.0,0.0,3718.0,0.0,0.0,3718.0,123.04,21.5
FIN-001083,20250401,2025-04,23,Material,Actual,57435.75,0.0,85888.98,0.0,85888.98,0.0,0.0,85888.98,0.0,0.0
FIN-001084,20250401,2025-04,23,Other,Actual,28480.12,0.0,0.0,44304.3,44304.3,0.0,0.0,44304.3,0.0,0.0
FIN-001085,20250501,2025-05,23,Labor,Actual,88624.83,43700.62,0.0,0.0,43700.62,0.0,0.0,43700.62,1053.54,483.0
FIN-001086,20250501,2025-05,23,Contractor,Actual,25865.82,5748.12,0.0,0.0,5748.12,0.0,0.0,5748.12,192.13,56.25
FIN-001087,20250501,2025-05,23,Material,Actual,77600.51,0.0,98803.6,0.0,98803.6,0.0,0.0,98803.6,0.0,0.0
FIN-001088,20250501,2025-05,23,Other,Actual,38677.22,0.0,0.0,56722.54,56722.54,0.0,0.0,56722.54,0.0,0.0
FIN-001089,20250601,2025-06,23,Labor,Actual,106976.35,77058.06,0.0,0.0,77058.06,0.0,0.0,77058.06,1271.69,807.25
FIN-001090,20250601,2025-06,23,Contractor,Actual,32437.75,8471.58,0.0,0.0,8471.58,0.0,0.0,8471.58,240.95,75.5
FIN-001091,20250601,2025-06,23,Material,Actual,86493.05,0.0,132506.78,0.0,132506.78,0.0,0.0,132506.78,0.0,0.0
FIN-001092,20250601,2025-06,23,Other,Actual,47097.77,0.0,0.0,70999.22,70999.22,0.0,0.0,70999.22,0.0,0.0
FIN-001093,20250701,2025-07,23,Labor,Forecast,118526.46,0.0,0.0,0.0,0.0,42796.86,110523.54,110523.54,1408.99,0.0
FIN-001094,20250701,2025-07,23,Contractor,Forecast,38386.6,0.0,0.0,0.0,0.0,14106.87,38897.59,38897.59,285.14,0.0
FIN-001095,20250701,2025-07,23,Material,Forecast,97259.78,0.0,0.0,0.0,0.0,50258.56,98076.27,98076.27,0.0,0.0
FIN-001096,20250701,2025-07,23,Other,Forecast,49150.01,0.0,0.0,0.0,0.0,17748.62,52679.04,52679.04,0.0,0.0
FIN-001097,20250801,2025-08,23,Labor,Forecast,122646.85,0.0,0.0,0.0,0.0,36164.23,122781.88,122781.88,1457.98,0.0
FIN-001098,20250801,2025-08,23,Contractor,Forecast,42514.22,0.0,0.0,0.0,0.0,15955.1,39273.51,39273.51,315.8,0.0
FIN-001099,20250801,2025-08,23,Material,Forecast,97450.09,0.0,0.0,0.0,0.0,41678.36,96450.23,96450.23,0.0,0.0
FIN-001100,20250801,2025-08,23,Other,Forecast,51945.06,0.0,0.0,0.0,0.0,15741.51,55569.19,55569.19,0.0,0.0
FIN-001101,20250901,2025-09,23,Labor,Forecast,113829.94,0.0,0.0,0.0,0.0,38347.96,120890.69,120890.69,1353.16,0.0
FIN-001102,20250901,2025-09,23,Contractor,Forecast,42513.09,0.0,0.0,0.0,0.0,19721.33,44971.07,44971.07,315.79,0.0
FIN-001103,20250901,2025-09,23,Material,Forecast,85395.69,0.0,0.0,0.0,0.0,31568.09,78453.63,78453.63,0.0,0.0
FIN-001104,20250901,2025-09,23,Other,Forecast,44076.03,0.0,0.0,0.0,0.0,16588.03,47159.22,47159.22,0.0,0.0
FIN-001105,20251001,2025-10,23,Labor,Forecast,104775.06,0.0,0.0,0.0,0.0,28039.86,103680.11,103680.11,1245.52,0.0
FIN-001106,20251001,2025-10,23,Contractor,Forecast,38332.52,0.0,0.0,0.0,0.0,15898.23,39260.44,39260.44,284.73,0.0
FIN-001107,20251001,2025-10,23,Material,Forecast,76956.26,0.0,0.0,0.0,0.0,32637.03,72392.93,72392.93,0.0,0.0
FIN-001108,20251001,2025-10,23,Other,Forecast,40381.96,0.0,0.0,0.0,0.0,10175.95,40797.22,40797.22,0.0,0.0
FIN-001109,20251101,2025-11,23,Labor,Forecast,82341.3,0.0,0.0,0.0,0.0,17350.42,79739.86,79739.86,978.84,0.0
FIN-001110,20251101,2025-11,23,Contractor,Forecast,33054.98,0.0,0.0,0.0,0.0,11709.62,30381.93,30381.93,245.53,0.0
FIN-001111,20251101,2025-11,23,Material,Forecast,56596.41,0.0,0.0,0.0,0.0,19572.46,53415.86,53415.86,0.0,0.0
FIN-001112,20251101,2025-11,23,Other,Forecast,30295.3,0.0,0.0,0.0,0.0,7980.96,31855.62,31855.62,0.0,0.0
FIN-001113,20251201,2025-12,23,Labor,Forecast,58753.8,0.0,0.0,0.0,0.0,14354.05,57775.77,57775.77,698.44,0.0
FIN-001114,20251201,2025-12,23,Contractor,Forecast,22542.06,0.0,0.0,0.0,0.0,8085.34,22656.74,22656.74,167.44,0.0
FIN-001115,20251201,2025-12,23,Material,Forecast,36887.16,0.0,0.0,0.0,0.0,14708.09,37068.71,37068.71,0.0,0.0
FIN-001116,20251201,2025-12,23,Other,Forecast,21204.98,0.0,0.0,0.0,0.0,4373.63,20654.47,20654.47,0.0,0.0
FIN-001117,20241001,2024-10,24,Labor,Actual,105023.69,26124.81,0.0,0.0,26124.81,0.0,0.0,26124.81,1033.79,266.25
FIN-001118,20241001,2024-10,24,Contractor,Actual,21429.73,19132.46,0.0,0.0,19132.46,0.0,0.0,19132.46,179.55,136.0
FIN-001119,20241001,2024-10,24,Material,Actual,63472.68,0.0,97311.59,0.0,97311.59,0.0,0.0,97311.59,0.0,0.0
FIN-001120,20241001,2024-10,24,Other,Actual,27787.73,0.0,0.0,42557.89,42557.89,0.0,0.0,42557.89,0.0,0.0
FIN-001121,20241101,2024-11,24,Labor,Actual,146468.86,59883.81,0.0,0.0,59883.81,0.0,0.0,59883.81,1441.75,661.5
FIN-001122,20241101,2024-11,24,Contractor,Actual,31810.72,22146.44,0.0,0.0,22146.44,0.0,0.0,22146.44,266.53,167.25
FIN-001123,20241101,2024-11,24,Material,Actual,84160.63,0.0,162884.12,0.0,162884.12,0.0,0.0,162884.12,0.0,0.0
FIN-001124,20241101,2024-11,24,Other,Actual,33912.42,0.0,0.0,58621.2,58621.2,0.0,0.0,58621.2,0.0,0.0
FIN-001125,20241201,2024-12,24,Labor,Actual,177715.44,89031.06,0.0,0.0,89031.06,0.0,0.0,89031.06,1749.32,926.25
FIN-001126,20241201,2024-12,24,Contractor,Actual,37022.3,33666.98,0.0,0.0,33666.98,0.0,0.0,33666.98,310.2,250.0
FIN-001127,20241201,2024-12,24,Material,Actual,92122.41,0.0,196929.91,0.0,196929.91,0.0,0.0,196929.91,0.0,0.0
FIN-001128,20241201,2024-12,24,Other,Actual,44521.02,0.0,0.0,74600.0,74600.0,0.0,0.0,74600.0,0.0,0.0
FIN-001129,20250101,2025-01,24,Labor,Actual,188054.93,68954.85,0.0,0.0,68954.85,0.0,0.0,68954.85,1851.1,738.0
FIN-001130,20250101,2025-01,24,Contractor,Actual,46294.01,2606.19,0.0,0.0,2606.19,0.0,0.0,2606.19,387.88,27.25
FIN-001131,20250101,2025-01,24,Material,Actual,103626.89,0.0,179523.77,0.0,179523.77,0.0,0.0,179523.77,0.0,0.0
FIN-001132,20250101,2025-01,24,Other,Actual,50355.08,0.0,0.0,88270.77,88270.77,0.0,0.0,88270.77,0.0,0.0
FIN-001133,20250201,2025-02,24,Labor,Actual,207222.98,76859.71,0.0,0.0,76859.71,0.0,0.0,76859.71,2039.78,849.75
FIN-001134,20250201,2025-02,24,Contractor,Actual,49099.87,9018.2,0.0,0.0,9018.2,0.0,0.0,9018.2,411.39,70.0
FIN-001135,20250201,2025-02,24,Material,Actual,106724.12,0.0,228631.55,0.0,228631.55,0.0,0.0,228631.55,0.0,0.0
FIN-001136,20250201,2025-02,24,Other,Actual,47671.11,0.0,0.0,71977.04,71977.04,0.0,0.0,71977.04,0.0,0.0
FIN-001137,20250301,2025-03,24,Labor,Actual,228726.81,85509.47,0.0,0.0,85509.47,0.0,0.0,85509.47,2251.45,911.75
FIN-001138,20250301,2025-03,24,Contractor,Actual,51117.03,9821.71,0.0,0.0,9821.71,0.0,0.0,9821.71,428.29,59.0
FIN-001139,20250301,2025-03,24,Material,Actual,108540.95,0.0,211708.66,0.0,211708.66,0.0,0.0,211708.66,0.0,0.0
FIN-001140,20250301,2025-03,24,Other,Actual,52904.36,0.0,0.0,84092.85,84092.85,0.0,0.0,84092.85,0.0,0.0
FIN-001141,20250401,2025-04,24,Labor,Actual,222918.93,69973.48,0.0,0.0,69973.48,0.0,0.0,69973.48,2194.28,738.5
FIN-001142,20250401,2025-04,24,Contractor,Actual,56538.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.72,0.0
FIN-001143,20250401,2025-04,24,Material,Actual,105804.61,0.0,190733.82,0.0,190733.82,0.0,0.0,190733.82,0.0,0.0
FIN-001144,20250401,2025-04,24,Other,Actual,48030.7,0.0,0.0,85010.09,85010.09,0.0,0.0,85010.09,0.0,0.0
FIN-001145,20250501,2025-05,24,Labor,Actual,203668.26,56290.66,0.0,0.0,56290.66,0.0,0.0,56290.66,2004.79,602.0
FIN-001146,20250501,2025-05,24,Contractor,Actual,54718.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.47,0.0
FIN-001147,20250501,2025-05,24,Material,Actual,93299.28,0.0,182731.94,0.0,182731.94,0.0,0.0,182731.94,0.0,0.0
FIN-001148,20250501,2025-05,24,Other,Actual,44380.76,0.0,0.0,84913.9,84913.9,0.0,0.0,84913.9,0.0,0.0
FIN-001149,20250601,2025-06,24,Labor,Actual,177572.93,80958.98,0.0,0.0,80958.98,0.0,0.0,80958.98,1747.92,829.5
FIN-001150,20250601,2025-06,24,Contractor,Actual,47561.57,2953.26,0.0,0.0,2953.26,0.0,0.0,2953.26,398.5,27.0
FIN-001151,20250601,2025-06,24,Material,Actual,74263.13,0.0,125509.87,0.0,125509.87,0.0,0.0,125509.87,0.0,0.0
FIN-001152,20250601,2025-06,24,Other,Actual,36969.41,0.0,0.0,76071.84,76071.84,0.0,0.0,76071.84,0.0,0.0
FIN-001153,20250701,2025-07,24,Labor,Forecast,146835.02,0.0,0.0,0.0,0.0,111825.98,275692.37,275692.37,1445.35,0.0
FIN-001154,20250701,2025-07,24,Contractor,Forecast,36803.24,0.0,0.0,0.0,0.0,34287.23,74967.48,74967.48,308.36,0.0
FIN-001155,20250701,2025-07,24,Material,Forecast,65615.4,0.0,0.0,0.0,0.0,54790.15,128023.12,128023.12,0.0,0.0
FIN-001156,20250701,2025-07,24,Other,Forecast,29932.28,0.0,0.0,0.0,0.0,23136.09,53270.29,53270.29,0.0,0.0
FIN-001157,20250801,2025-08,24,Labor,Forecast,102278.66,0.0,0.0,0.0,0.0,70207.4,184719.32,184719.32,1006.77,0.0
FIN-001158,20250801,2025-08,24,Contractor,Forecast,30076.44,0.0,0.0,0.0,0.0,25740.54,62029.56,62029.56,252.0,0.0
FIN-001159,20250801,2025-08,24,Material,Forecast,45187.55,0.0,0.0,0.0,0.0,40568.3,93594.36,93594.36,0.0,0.0
FIN-001160,20250801,2025-08,24,Other,Forecast,21758.78,0.0,0.0,0.0,0.0,15119.86,39710.39,39710.39,0.0,0.0
FIN-001161,20250801,2025-08,25,Labor,Forecast,87426.63,0.0,0.0,0.0,0.0,26027.8,87504.43,87504.43,857.72,0.0
FIN-001162,20250801,2025-08,25,Contractor,Forecast,15606.88,0.0,0.0,0.0,0.0,6287.68,14976.04,14976.04,127.41,0.0
FIN-001163,20250801,2025-08,25,Material,Forecast,76478.54,0.0,0.0,0.0,0.0,43704.77,78397.19,78397.19,0.0,0.0
FIN-001164,20250801,2025-08,25,Other,Forecast,26217.02,0.0,0.0,0.0,0.0,7834.32,26355.91,26355.91,0.0,0.0
FIN-001165,20250901,2025-09,25,Labor,Forecast,155173.47,0.0,0.0,0.0,0.0,59144.72,163423.73,163423.73,1522.36,0.0
FIN-001166,20250901,2025-09,25,Contractor,Forecast,29827.31,0.0,0.0,0.0,0.0,11512.56,29972.17,29972.17,243.5,0.0
FIN-001167,20250901,2025-09,25,Material,Forecast,125376.08,0.0,0.0,0.0,0.0,45789.99,120732.79,120732.79,0.0,0.0
FIN-001168,20250901,2025-09,25,Other,Forecast,44813.22,0.0,0.0,0.0,0.0,10868.95,44176.79,44176.79,0.0,0.0
FIN-001169,20251001,2025-10,25,Labor,Forecast,180450.18,0.0,0.0,0.0,0.0,73299.94,191533.52,191533.52,1770.35,0.0
FIN-001170,20251001,2025-10,25,Contractor,Forecast,36329.22,0.0,0.0,0.0,0.0,10577.7,33929.12,33929.12,296.58,0.0
FIN-001171,20251001,2025-10,25,Material,Forecast,134996.71,0.0,0.0,0.0,0.0,49137.33,136526.21,136526.21,0.0,0.0
FIN-001172,20251001,2025-10,25,Other,Forecast,51042.53,0.0,0.0,0.0,0.0,15263.74,51310.75,51310.75,0.0,0.0
FIN-001173,20251101,2025-11,25,Labor,Forecast,144626.66,0.0,0.0,0.0,0.0,38314.16,141369.12,141369.12,1418.89,0.0
FIN-001174,20251101,2025-11,25,Contractor,Forecast,32140.75,0.0,0.0,0.0,0.0,12831.74,30363.48,30363.48,262.39,0.0
FIN-001175,20251101,2025-11,25,Material,Forecast,97087.93,0.0,0.0,0.0,0.0,34499.23,95154.75,95154.75,0.0,0.0
FIN-001176,20251101,2025-11,25,Other,Forecast,36809.74,0.0,0.0,0.0,0.0,7888.49,39131.11,39131.11,0.0,0.0
FIN-001177,20251201,2025-12,25,Labor,Forecast,88954.24,0.0,0.0,0.0,0.0,24381.75,93889.94,93889.94,872.71,0.0
FIN-001178,20251201,2025-12,25,Contractor,Forecast,19726.18,0.0,0.0,0.0,0.0,7638.83,20591.25,20591.25,161.04,0.0
FIN-001179,20251201,2025-12,25,Material,Forecast,49763.2,0.0,0.0,0.0,0.0,10487.1,47952.15,47952.15,0.0,0.0
FIN-001180,20251201,2025-12,25,Other,Forecast,22153.51,0.0,0.0,0.0,0.0,5026.39,21907.98,21907.98,0.0,0.0
